Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Chinook,1975,Loon Cr,0.0,240.0,240.0
Chinook,1975,Lostine/Wallowa,0.0,984.0,984.0
Chinook,1975,Marsh Cr,0.0,1566.0,1566.0
Chinook,1975,McKenzie R,0.0,5200.0,5200.0
Chinook,1975,Methow R,0.0,6324.0,6324.0
Chinook,1975,Minam River,0.0,1131.0,1131.0
Chinook,1975,Salmon R Lower Mainstem,0.0,258.0,258.0
Chinook,1975,Secesh R,0.0,144.0,144.0
Chinook,1975,Snake River,0.0,3000.0,3000.0
Chinook,1975,South Fork Salmon Mainstem,0.0,1650.0,1650.0
Chinook,1975,Sulphur Cr,0.0,927.0,927.0
Chinook,1975,Upper Grande Ronde River,0.0,659.0,659.0
Chinook,1975,Upper Salmon River Mainstem,0.0,3459.0,3459.0
Chinook,1975,Valley Cr,0.0,2196.0,2196.0
Chinook,1975,Wenaha River,0.0,864.0,864.0
Chinook,1975,Wenatchee R,0.0,11295.0,11295.0
Chinook,1975,Wind R,1722.0,0.0,1722.0
Chinook,1975,Yankee Fork Salmon R,0.0,1065.0,1065.0
Chinook,1976,Bear Valley Cr,0.0,777.0,777.0
Chinook,1976,Big Cr,0.0,324.0,324.0
Chinook,1976,Camas Cr,0.0,198.0,198.0
Chinook,1976,Catherine Creek,0.0,3084.0,3084.0
Chinook,1976,Clackamas R,1415.0400000000002,696.96,2112.0
Chinook,1976,Clatskanie R,958.5,106.5,1065.0
Chinook,1976,East Fork Salmon River ,0.0,990.0,990.0
Chinook,1976,East Fork South Fork Salmon River,0.0,528.0,528.0
Chinook,1976,Entiat R,0.0,441.0,441.0
Chinook,1976,Imnaha River,0.0,3195.0,3195.0
Chinook,1976,Lemhi R,0.0,1350.0,1350.0
Chinook,1976,Loon Cr,0.0,231.0,231.0
Chinook,1976,Lostine/Wallowa,0.0,1992.0,1992.0
Chinook,1976,Marsh Cr,0.0,378.0,378.0
Chinook,1976,McKenzie R,4399.2,2932.8,7332.0
Chinook,1976,Methow R,0.0,2139.0,2139.0
Chinook,1976,Minam River,0.0,1641.0,1641.0
Chinook,1976,Salmon R Lower Mainstem,0.0,252.0,252.0
Chinook,1976,Secesh R,0.0,189.0,189.0
Chinook,1976,Snake River,0.0,1410.0,1410.0
Chinook,1976,South Fork Salmon Mainstem,0.0,1671.0,1671.0
Chinook,1976,Sulphur Cr,0.0,258.0,258.0
Chinook,1976,Upper Grande Ronde River,0.0,972.0,972.0
Chinook,1976,Upper Salmon River Mainstem,0.0,3630.0,3630.0
Chinook,1976,Valley Cr,0.0,351.0,351.0
Chinook,1976,Wenaha River,0.0,576.0,576.0
Chinook,1976,Wenatchee R,72.03,7130.969999999999,7203.0
Chinook,1976,White Salmon R,0.0,6189.0,6189.0
Chinook,1976,Wind R,1938.0,0.0,1938.0
Chinook,1976,Yankee Fork Salmon R,0.0,351.0,351.0
Chinook,1977,Bear Valley Cr,0.0,1221.0,1221.0
Chinook,1977,Big Cr,0.0,132.0,132.0
Chinook,1977,Camas Cr,0.0,609.0,609.0
Chinook,1977,Catherine Creek,0.0,312.0,312.0
Chinook,1977,Clackamas R,1423.0800000000002,700.9200000000001,2124.0
Chinook,1977,Clatskanie R,958.5,106.5,1065.0
Chinook,1977,Coweeman R,0.0,1348.0,1348.0
Chinook,1977,Cowlitz R,17277.52,6070.4800000000005,23348.0
Chinook,1977,East Fork Salmon River ,0.0,2112.0,2112.0
Chinook,1977,East Fork South Fork Salmon River,0.0,624.0,624.0
Chinook,1977,Entiat R,0.0,1599.0,1599.0
Chinook,1977,Grays R,1412.6,2623.4,4036.0
Chinook,1977,Imnaha River,0.0,3600.0,3600.0
Chinook,1977,Kalama R,13098.0,13098.0,26196.0
Chinook,1977,Lemhi R,0.0,2631.0,2631.0
Chinook,1977,Loon Cr,0.0,462.0,462.0
Chinook,1977,Lostine/Wallowa,0.0,663.0,663.0
Chinook,1977,Marsh Cr,0.0,765.0,765.0
Chinook,1977,McKenzie R,3922.0,6678.0,10600.0
Chinook,1977,Methow R,0.0,6957.0,6957.0
Chinook,1977,Minam River,0.0,801.0,801.0
Chinook,1977,Salmon R Lower Mainstem,0.0,543.0,543.0
Chinook,1977,Secesh R,0.0,318.0,318.0
Chinook,1977,Snake River,0.0,1800.0,1800.0
Chinook,1977,South Fork Salmon Mainstem,0.0,1566.0,1566.0
Chinook,1977,Sulphur Cr,0.0,93.0,93.0
Chinook,1977,Upper Grande Ronde River,0.0,1778.0,1778.0
Chinook,1977,Upper Salmon River Mainstem,0.0,5169.0,5169.0
Chinook,1977,Valley Cr,0.0,660.0,660.0
Chinook,1977,Washougal R,3568.32,3039.6800000000003,6608.0
Chinook,1977,Wenaha River,0.0,1731.0,1731.0
Chinook,1977,Wenatchee R,85.86,8500.14,8586.0
Chinook,1977,White Salmon R,0.0,924.0,924.0
Chinook,1977,Wind R,2913.0,0.0,2913.0
Chinook,1977,Yankee Fork Salmon R,0.0,444.0,444.0
Chinook,1978,Bear Valley Cr,0.0,2223.0,2223.0
Chinook,1978,Big Cr,0.0,1404.0,1404.0
Chinook,1978,Camas Cr,0.0,957.0,957.0
Chinook,1978,Catherine Creek,0.0,2634.0,2634.0
Chinook,1978,Clackamas R,1361.44,670.5600000000001,2032.0
Chinook,1978,Clatskanie R,958.5,106.5,1065.0
Chinook,1978,Coweeman R,0.0,972.0,972.0
Chinook,1978,Cowlitz R,9448.32,3319.6800000000003,12768.0
Chinook,1978,East Fork Salmon River ,0.0,9747.0,9747.0
Chinook,1978,East Fork South Fork Salmon River,0.0,873.0,873.0
Chinook,1978,Entiat R,0.0,3048.0,3048.0
Chinook,1978,Grays R,2528.3999999999996,4695.6,7224.0
Chinook,1978,Imnaha River,0.0,10446.0,10446.0
Chinook,1978,Kalama R,7422.0,7422.0,14844.0
Chinook,1978,Lemhi R,0.0,4218.0,4218.0
Chinook,1978,Loon Cr,0.0,216.0,216.0
Chinook,1978,Lostine/Wallowa,0.0,3291.0,3291.0
Chinook,1978,Marsh Cr,0.0,2109.0,2109.0
Chinook,1978,McKenzie R,8093.6,3986.4,12080.0
Chinook,1978,Methow R,0.0,8202.0,8202.0
Chinook,1978,Minam River,0.0,4338.0,4338.0
Chinook,1978,Salmon R Lower Mainstem,0.0,2622.0,2622.0
Chinook,1978,Secesh R,0.0,999.0,999.0
Chinook,1978,Snake River,0.0,1920.0,1920.0
Chinook,1978,South Fork Salmon Mainstem,0.0,1740.0,1740.0
Chinook,1978,Sulphur Cr,0.0,1185.0,1185.0
Chinook,1978,Upper Grande Ronde River,0.0,650.0,650.0
Chinook,1978,Upper Salmon River Mainstem,0.0,10662.0,10662.0
Chinook,1978,Valley Cr,0.0,2937.0,2937.0
Chinook,1978,Washougal R,1280.88,1091.1200000000001,2372.0
Chinook,1978,Wenaha River,0.0,2220.0,2220.0
Chinook,1978,Wenatchee R,113.16,11202.84,11316.0
Chinook,1978,White Salmon R,0.0,4252.0,4252.0
Chinook,1978,Wind R,4581.0,0.0,4581.0
Chinook,1978,Yankee Fork Salmon R,0.0,1233.0,1233.0
Chinook,1979,Bear Valley Cr,0.0,669.0,669.0
Chinook,1979,Big Cr,0.0,222.0,222.0
Chinook,1979,Camas Cr,0.0,123.0,123.0
Chinook,1979,Catherine Creek,0.0,1737.0,1737.0
Chinook,1979,Clackamas R,1934.96,953.0400000000001,2888.0
Chinook,1979,Clatskanie R,891.0,99.0,990.0
Chinook,1979,Coweeman R,0.0,1376.0,1376.0
Chinook,1979,Cowlitz R,24428.88,8583.12,33012.0
Chinook,1979,East Fork Salmon River ,0.0,726.0,726.0
Chinook,1979,East Fork South Fork Salmon River,0.0,276.0,276.0
Chinook,1979,Entiat R,0.0,759.0,759.0
Chinook,1979,Grays R,481.59999999999997,894.4,1376.0
Chinook,1979,Imnaha River,0.0,1308.0,1308.0
Chinook,1979,Kalama R,5462.0,5462.0,10924.0
Chinook,1979,Lemhi R,0.0,867.0,867.0
Chinook,1979,Loon Cr,0.0,0.0,0.0
Chinook,1979,Lostine/Wallowa,0.0,471.0,471.0
Chinook,1979,Marsh Cr,0.0,366.0,366.0
Chinook,1979,McKenzie R,1638.36,2789.64,4428.0
Chinook,1979,Methow R,0.0,2184.0,2184.0
Chinook,1979,Minam River,0.0,276.0,276.0
Chinook,1979,Secesh R,0.0,216.0,216.0
Chinook,1979,Snake River,0.0,1500.0,1500.0
Chinook,1979,South Fork Salmon Mainstem,0.0,798.0,798.0
Chinook,1979,Sulphur Cr,0.0,279.0,279.0
Chinook,1979,Tucannon River,0.0,1260.0,1260.0
Chinook,1979,Upper Grande Ronde River,0.0,74.0,74.0
Chinook,1979,Upper Salmon River Mainstem,0.0,1923.0,1923.0
Chinook,1979,Valley Cr,0.0,327.0,327.0
Chinook,1979,Washougal R,5158.08,4393.92,9552.0
Chinook,1979,Wenaha River,0.0,144.0,144.0
Chinook,1979,Wenatchee R,63.78,3125.2200000000003,3189.0
Chinook,1979,White Salmon R,0.0,2648.0,2648.0
Chinook,1979,Wind R,2838.0,0.0,2838.0
Chinook,1979,Yankee Fork Salmon R,0.0,180.0,180.0
Chinook,1980,Bear Valley Cr,0.0,129.0,129.0
Chinook,1980,Big Cr,0.0,60.0,60.0
Chinook,1980,Camas Cr,0.0,102.0,102.0
Chinook,1980,Catherine Creek,0.0,3102.0,3102.0
Chinook,1980,Clackamas R,6938.52,3417.48,10356.0
Chinook,1980,Clatskanie R,1417.5,157.5,1575.0
Chinook,1980,Coweeman R,0.0,720.0,720.0
Chinook,1980,Cowlitz R,5307.28,1864.72,7172.0
Chinook,1980,East Fork Salmon River ,0.0,39.0,39.0
Chinook,1980,East Fork South Fork Salmon River,0.0,186.0,186.0
Chinook,1980,Elochoman R,148.48,107.52,256.0
Chinook,1980,Entiat R,50.099999999999994,951.9000000000001,1002.0
Chinook,1980,Grays R,175.0,325.0,500.0
Chinook,1980,Imnaha River,0.0,1008.0,1008.0
Chinook,1980,Kalama R,11700.0,11700.0,23400.0
Chinook,1980,Lemhi R,0.0,192.0,192.0
Chinook,1980,Lewis R,0.0,3596.0,3596.0
Chinook,1980,Loon Cr,0.0,66.0,66.0
Chinook,1980,Lostine/Wallowa,0.0,465.0,465.0
Chinook,1980,Marsh Cr,0.0,72.0,72.0
Chinook,1980,McKenzie R,2603.04,5284.96,7888.0
Chinook,1980,Methow R,0.0,2004.0,2004.0
Chinook,1980,Mill-Germany-Abernathy Cr,1052.64,1011.36,2064.0
Chinook,1980,Minam River,0.0,306.0,306.0
Chinook,1980,Salmon R Lower Mainstem,0.0,81.0,81.0
Chinook,1980,Secesh R,0.0,216.0,216.0
Chinook,1980,Snake River,0.0,1350.0,1350.0
Chinook,1980,South Fork Salmon Mainstem,0.0,804.0,804.0
Chinook,1980,Sulphur Cr,0.0,36.0,36.0
Chinook,1980,Tucannon River,0.0,1536.0,1536.0
Chinook,1980,Upper Grande Ronde River,0.0,494.0,494.0
Chinook,1980,Upper Salmon River Mainstem,0.0,516.0,516.0
Chinook,1980,Valley Cr,0.0,81.0,81.0
Chinook,1980,Washougal R,7423.92,6324.08,13748.0
Chinook,1980,Wenaha River,0.0,693.0,693.0
Chinook,1980,Wenatchee R,91.14,4465.86,4557.0
Chinook,1980,White Salmon R,0.0,6392.0,6392.0
Chinook,1980,Wind R,1203.0,0.0,1203.0
Chinook,1980,Yankee Fork Salmon R,0.0,12.0,12.0
Chinook,1981,Bear Valley Cr,0.0,471.0,471.0
Chinook,1981,Big Cr,0.0,324.0,324.0
Chinook,1981,Camas Cr,0.0,573.0,573.0
Chinook,1981,Catherine Creek,0.0,825.0,825.0
Chinook,1981,Clackamas R,9760.560000000001,4807.4400000000005,14568.0
Chinook,1981,Clatskanie R,891.0,99.0,990.0
Chinook,1981,Coweeman R,0.0,464.0,464.0
Chinook,1981,Cowlitz R,9510.48,3341.52,12852.0
Chinook,1981,East Fork Salmon River ,0.0,969.0,969.0
Chinook,1981,East Fork South Fork Salmon River,0.0,348.0,348.0
Chinook,1981,Elochoman R,320.15999999999997,231.84,552.0
Chinook,1981,Entiat R,35.519999999999996,852.4799999999999,888.0
Chinook,1981,Grays R,291.2,540.8000000000001,832.0
Chinook,1981,Imnaha River,0.0,2493.0,2493.0
Chinook,1981,Kalama R,3834.0,3834.0,7668.0
Chinook,1981,Lemhi R,0.0,684.0,684.0
Chinook,1981,Lewis R,0.0,3196.0,3196.0
Chinook,1981,Loon Cr,0.0,225.0,225.0
Chinook,1981,Lostine/Wallowa,0.0,228.0,228.0
Chinook,1981,Marsh Cr,0.0,492.0,492.0
Chinook,1981,McKenzie R,1826.1599999999999,2521.8399999999997,4348.0
Chinook,1981,Methow R,0.0,1962.0,1962.0
Chinook,1981,Mill-Germany-Abernathy Cr,2843.36,2624.64,5468.0
Chinook,1981,Minam River,0.0,420.0,420.0
Chinook,1981,Salmon R Lower Mainstem,0.0,486.0,486.0
Chinook,1981,Sandy R,4428.54,8306.460000000001,12735.0
Chinook,1981,Secesh R,0.0,582.0,582.0
Chinook,1981,Snake River,0.0,1020.0,1020.0
Chinook,1981,South Fork Salmon Mainstem,0.0,873.0,873.0
Chinook,1981,Sulphur Cr,0.0,129.0,129.0
Chinook,1981,Tucannon River,0.0,2505.0,2505.0
Chinook,1981,Upper Grande Ronde River,0.0,672.0,672.0
Chinook,1981,Upper Salmon River Mainstem,0.0,1428.0,1428.0
Chinook,1981,Valley Cr,0.0,156.0,156.0
Chinook,1981,Washougal R,3976.5600000000004,3387.44,7364.0
Chinook,1981,Wenaha River,0.0,576.0,576.0
Chinook,1981,Wenatchee R,0.0,3807.0,3807.0
Chinook,1981,White Salmon R,0.0,3356.0,3356.0
Chinook,1981,Wind R,768.0,0.0,768.0
Chinook,1981,Yankee Fork Salmon R,0.0,270.0,270.0
Chinook,1982,Bear Valley Cr,0.0,273.0,273.0
Chinook,1982,Big Cr,0.0,105.0,105.0
Chinook,1982,Camas Cr,0.0,273.0,273.0
Chinook,1982,Catherine Creek,0.0,2235.0,2235.0
Chinook,1982,Clackamas R,9514.0,4686.0,14200.0
Chinook,1982,Clatskanie R,2835.0,315.0,3150.0
Chinook,1982,Coweeman R,0.0,596.0,596.0
Chinook,1982,Cowlitz R,6216.0,2184.0,8400.0
Chinook,1982,East Fork Salmon River ,0.0,408.0,408.0
Chinook,1982,East Fork South Fork Salmon River,0.0,285.0,285.0
Chinook,1982,Elochoman R,788.8,571.1999999999999,1360.0
Chinook,1982,Entiat R,40.08,961.92,1002.0
Chinook,1982,Grays R,380.79999999999995,707.2,1088.0
Chinook,1982,Imnaha River,0.0,3246.0,3246.0
Chinook,1982,Kalama R,9190.0,9190.0,18380.0
Chinook,1982,Lemhi R,0.0,885.0,885.0
Chinook,1982,Lewis R,0.0,2584.0,2584.0
Chinook,1982,Loon Cr,0.0,171.0,171.0
Chinook,1982,Lostine/Wallowa,0.0,1560.0,1560.0
Chinook,1982,Marsh Cr,0.0,312.0,312.0
Chinook,1982,McKenzie R,3889.68,2934.32,6824.0
Chinook,1982,Methow R,0.0,2526.0,2526.0
Chinook,1982,Mill-Germany-Abernathy Cr,5500.0,5500.0,11000.0
Chinook,1982,Minam River,0.0,684.0,684.0
Chinook,1982,Salmon R Lower Mainstem,0.0,252.0,252.0
Chinook,1982,Sandy R,3190.14,9351.300000000001,12531.0
Chinook,1982,Secesh R,0.0,714.0,714.0
Chinook,1982,Snake River,0.0,2160.0,2160.0
Chinook,1982,South Fork Salmon Mainstem,30.72,737.28,768.0
Chinook,1982,Sulphur Cr,0.0,57.0,57.0
Chinook,1982,Tucannon River,0.0,1536.0,1536.0
Chinook,1982,Upper Grande Ronde River,0.0,482.0,482.0
Chinook,1982,Upper Salmon River Mainstem,0.0,264.0,264.0
Chinook,1982,Valley Cr,0.0,72.0,72.0
Chinook,1982,Washougal R,712.8000000000001,607.2,1320.0
Chinook,1982,Wenaha River,0.0,780.0,780.0
Chinook,1982,Wenatchee R,0.0,4479.0,4479.0
Chinook,1982,White Salmon R,0.0,6316.0,6316.0
Chinook,1982,Wind R,1095.0,0.0,1095.0
Chinook,1982,Yankee Fork Salmon R,0.0,6.0,6.0
Chinook,1983,Bear Valley Cr,0.0,534.0,534.0
Chinook,1983,Big Cr,0.0,399.0,399.0
Chinook,1983,Camas Cr,0.0,243.0,243.0
Chinook,1983,Catherine Creek,0.0,2199.0,2199.0
Chinook,1983,Clackamas R,8495.6,4184.400000000001,12680.0
Chinook,1983,Clatskanie R,891.0,99.0,990.0
Chinook,1983,Coweeman R,0.0,488.0,488.0
Chinook,1983,Cowlitz R,7290.48,2561.52,9852.0
Chinook,1983,East Fork Salmon River ,0.0,1101.0,1101.0
Chinook,1983,East Fork South Fork Salmon River,0.0,486.0,486.0
Chinook,1983,Elochoman R,2357.12,1706.8799999999999,4064.0
Chinook,1983,Entiat R,100.19999999999999,901.8000000000001,1002.0
Chinook,1983,Grays R,1155.0,2145.0,3300.0
Chinook,1983,Imnaha River,0.0,2391.0,2391.0
Chinook,1983,Kalama R,5444.0,5444.0,10888.0
Chinook,1983,Lemhi R,0.0,273.0,273.0
Chinook,1983,Lewis R,0.0,2392.0,2392.0
Chinook,1983,Loon Cr,0.0,51.0,51.0
Chinook,1983,Lostine/Wallowa,0.0,1125.0,1125.0
Chinook,1983,Marsh Cr,0.0,258.0,258.0
Chinook,1983,McKenzie R,1517.4,4102.599999999999,5620.0
Chinook,1983,Methow R,0.0,3315.0,3315.0
Chinook,1983,Mill-Germany-Abernathy Cr,7301.0,7599.0,14900.0
Chinook,1983,Minam River,0.0,648.0,648.0
Chinook,1983,Salmon R Lower Mainstem,0.0,717.0,717.0
Chinook,1983,Sandy R,4756.46,8516.28,13236.0
Chinook,1983,Secesh R,0.0,1074.0,1074.0
Chinook,1983,Snake River,340.2,1279.8000000000002,1620.0
Chinook,1983,South Fork Salmon Mainstem,89.67000000000002,1191.33,1281.0
Chinook,1983,Sulphur Cr,0.0,147.0,147.0
Chinook,1983,Tucannon River,0.0,1737.0,1737.0
Chinook,1983,Upper Grande Ronde River,0.0,570.0,570.0
Chinook,1983,Upper Salmon River Mainstem,0.0,297.0,297.0
Chinook,1983,Valley Cr,0.0,294.0,294.0
Chinook,1983,Washougal R,5782.320000000001,4925.68,10708.0
Chinook,1983,Wenaha River,0.0,663.0,663.0
Chinook,1983,Wenatchee R,0.0,7641.0,7641.0
Chinook,1983,White Salmon R,0.0,1120.0,1120.0
Chinook,1983,Wind R,1485.0,0.0,1485.0
Chinook,1983,Yankee Fork Salmon R,0.0,45.0,45.0
Chinook,1984,Bear Valley Cr,0.0,465.0,465.0
Chinook,1984,Big Cr,0.0,621.0,621.0
Chinook,1984,Camas Cr,0.0,57.0,57.0
Chinook,1984,Catherine Creek,0.0,1134.0,1134.0
Chinook,1984,Clackamas R,8935.12,4400.88,13336.0
Chinook,1984,Clatskanie R,683.1,75.9,759.0
Chinook,1984,Coweeman R,0.0,2732.0,2732.0
Chinook,1984,Cowlitz R,5141.5199999999995,1806.48,6948.0
Chinook,1984,East Fork Salmon River ,0.0,534.0,534.0
Chinook,1984,East Fork South Fork Salmon River,0.0,132.0,132.0
Chinook,1984,Elochoman R,682.0799999999999,493.91999999999996,1176.0
Chinook,1984,Entiat R,119.25,675.75,795.0
Chinook,1984,Grays R,352.79999999999995,655.2,1008.0
Chinook,1984,Imnaha River,0.0,2844.0,2844.0
Chinook,1984,Kalama R,6086.0,6086.0,12172.0
Chinook,1984,Lemhi R,0.0,207.0,207.0
Chinook,1984,Lewis R,0.0,1360.0,1360.0
Chinook,1984,Loon Cr,0.0,30.0,30.0
Chinook,1984,Lostine/Wallowa,0.0,1476.0,1476.0
Chinook,1984,Marsh Cr,0.0,471.0,471.0
Chinook,1984,McKenzie R,1363.08,2320.92,3684.0
Chinook,1984,Methow R,0.0,3969.0,3969.0
Chinook,1984,Mill-Germany-Abernathy Cr,1178.8799999999999,1277.1200000000001,2456.0
Chinook,1984,Minam River,0.0,699.0,699.0
Chinook,1984,Salmon R Lower Mainstem,0.0,363.0,363.0
Chinook,1984,Sandy R,4305.9400000000005,9320.28,13602.0
Chinook,1984,Secesh R,0.0,468.0,468.0
Chinook,1984,Snake River,940.8000000000001,979.1999999999999,1920.0
Chinook,1984,South Fork Salmon Mainstem,251.46000000000004,891.54,1143.0
Chinook,1984,Sulphur Cr,0.0,0.0,0.0
Chinook,1984,Tucannon River,0.0,1011.0,1011.0
Chinook,1984,Upper Grande Ronde River,0.0,450.0,450.0
Chinook,1984,Upper Salmon River Mainstem,11.100000000000001,543.9,555.0
Chinook,1984,Valley Cr,0.0,171.0,171.0
Chinook,1984,Washougal R,2628.7200000000003,2239.28,4868.0
Chinook,1984,Wenaha River,0.0,345.0,345.0
Chinook,1984,Wenatchee R,0.0,6066.0,6066.0
Chinook,1984,White Salmon R,0.0,1572.0,1572.0
Chinook,1984,Wind R,402.0,0.0,402.0
Chinook,1985,Bear Valley Cr,0.0,918.0,918.0
Chinook,1985,Big Cr,0.0,1035.0,1035.0
Chinook,1985,Camas Cr,0.0,198.0,198.0
Chinook,1985,Catherine Creek,0.0,1158.0,1158.0
Chinook,1985,Chamberlain Cr,0.0,858.0,858.0
Chinook,1985,Clackamas R,5539.56,2728.44,8268.0
Chinook,1985,Clatskanie R,472.5,52.5,525.0
Chinook,1985,Coweeman R,98.2,1865.8,1964.0
Chinook,1985,Cowlitz R,9472.0,3328.0,12800.0
Chinook,1985,East Fork Salmon River ,0.0,1101.0,1101.0
Chinook,1985,East Fork South Fork Salmon River,0.0,582.0,582.0
Chinook,1985,Elochoman R,1076.48,779.52,1856.0
Chinook,1985,Entiat R,140.01,936.99,1077.0
Chinook,1985,Grays R,744.8,1383.2,2128.0
Chinook,1985,Imnaha River,382.08,4393.92,4776.0
Chinook,1985,Kalama R,2518.0,2518.0,5036.0
Chinook,1985,Lemhi R,0.0,552.0,552.0
Chinook,1985,Lewis R,0.0,4116.0,4116.0
Chinook,1985,Loon Cr,0.0,210.0,210.0
Chinook,1985,Lostine/Wallowa,0.0,2025.0,2025.0
Chinook,1985,Marsh Cr,0.0,840.0,840.0
Chinook,1985,McKenzie R,1195.84,2036.16,3232.0
Chinook,1985,Methow R,0.0,4011.0,4011.0
Chinook,1985,Mill-Germany-Abernathy Cr,3412.2,3847.8,7260.0
Chinook,1985,Minam River,0.0,3627.0,3627.0
Chinook,1985,Salmon R Lower Mainstem,0.0,474.0,474.0
Chinook,1985,Sandy R,2389.02,5566.200000000001,7944.0
Chinook,1985,Secesh R,0.0,1152.0,1152.0
Chinook,1985,Snake River,767.01,1305.99,2073.0
Chinook,1985,South Fork Salmon Mainstem,828.06,1409.94,2238.0
Chinook,1985,Sulphur Cr,0.0,186.0,186.0
Chinook,1985,Tucannon River,0.0,1707.0,1707.0
Chinook,1985,Upper Grande Ronde River,0.0,1034.0,1034.0
Chinook,1985,Upper Salmon River Mainstem,608.04,1080.96,1689.0
Chinook,1985,Valley Cr,0.0,15.0,15.0
Chinook,1985,Washougal R,4283.280000000001,3648.7200000000003,7932.0
Chinook,1985,Wenaha River,0.0,1038.0,1038.0
Chinook,1985,Wenatchee R,0.0,9993.0,9993.0
Chinook,1985,White Salmon R,0.0,612.0,612.0
Chinook,1985,Wind R,510.0,0.0,510.0
Chinook,1985,Yankee Fork Salmon R,0.0,33.0,33.0
Chinook,1986,Bear Valley Cr,0.0,732.0,732.0
Chinook,1986,Big Cr,0.0,990.0,990.0
Chinook,1986,Camas Cr,0.0,102.0,102.0
Chinook,1986,Catherine Creek,239.40000000000003,957.6000000000001,1197.0
Chinook,1986,Clackamas R,5874.56,2893.44,8768.0
Chinook,1986,Clatskanie R,891.0,99.0,990.0
Chinook,1986,Coweeman R,0.0,1584.0,1584.0
Chinook,1986,Cowlitz R,7323.04,2572.96,9896.0
Chinook,1986,East Fork Salmon River ,0.0,1371.0,1371.0
Chinook,1986,East Fork South Fork Salmon River,0.0,408.0,408.0
Chinook,1986,Elochoman R,2129.7599999999998,1542.24,3672.0
Chinook,1986,Entiat R,147.14999999999998,833.8499999999999,981.0
Chinook,1986,Grays R,518.0,962.0,1480.0
Chinook,1986,Imnaha River,138.42000000000002,2168.58,2307.0
Chinook,1986,Kalama R,5202.0,5202.0,10404.0
Chinook,1986,Lemhi R,0.0,933.0,933.0
Chinook,1986,Lewis R,0.0,2784.0,2784.0
Chinook,1986,Loon Cr,0.0,156.0,156.0
Chinook,1986,Lostine/Wallowa,289.11,967.89,1257.0
Chinook,1986,Marsh Cr,0.0,786.0,786.0
Chinook,1986,McKenzie R,3958.0799999999995,2985.92,6944.0
Chinook,1986,Methow R,0.0,3360.0,3360.0
Chinook,1986,Mill-Germany-Abernathy Cr,1999.2,1920.8,3920.0
Chinook,1986,Minam River,982.5,982.5,1965.0
Chinook,1986,Pahsimeroi,300.0,0.0,300.0
Chinook,1986,Salmon R Lower Mainstem,0.0,600.0,600.0
Chinook,1986,Sandy R,3396.24,7244.759999999999,10641.0
Chinook,1986,Secesh R,0.0,918.0,918.0
Chinook,1986,Snake River,1011.36,1340.6399999999999,2352.0
Chinook,1986,South Fork Salmon Mainstem,340.68,1663.3199999999997,2004.0
Chinook,1986,Sulphur Cr,0.0,1203.0,1203.0
Chinook,1986,Tucannon River,0.0,1560.0,1560.0
Chinook,1986,Upper Grande Ronde River,89.88000000000001,552.12,642.0
Chinook,1986,Upper Salmon River Mainstem,945.6000000000001,1418.3999999999999,2364.0
Chinook,1986,Valley Cr,0.0,237.0,237.0
Chinook,1986,Washougal R,3432.2400000000002,2923.76,6356.0
Chinook,1986,Wenaha River,0.0,1962.0,1962.0
Chinook,1986,Wenatchee R,0.0,6132.0,6132.0
Chinook,1986,White Salmon R,0.0,464.0,464.0
Chinook,1986,Wind R,1266.0,0.0,1266.0
Chinook,1986,Yankee Fork Salmon R,0.0,135.0,135.0
Chinook,1987,Bear Valley Cr,0.0,1422.0,1422.0
Chinook,1987,Big Cr,0.0,531.0,531.0
Chinook,1987,Camas Cr,0.0,300.0,300.0
Chinook,1987,Catherine Creek,1602.9,452.09999999999997,2055.0
Chinook,1987,Chamberlain Cr,0.0,825.0,825.0
Chinook,1987,Clackamas R,7463.8,3676.2000000000003,11140.0
Chinook,1987,Clatskanie R,2097.9,233.10000000000002,2331.0
Chinook,1987,Coweeman R,0.0,1544.0,1544.0
Chinook,1987,Cowlitz R,12609.6,4430.400000000001,17040.0
Chinook,1987,East Fork Salmon River ,0.0,1452.0,1452.0
Chinook,1987,East Fork South Fork Salmon River,0.0,555.0,555.0
Chinook,1987,Elochoman R,5702.5599999999995,4129.44,9832.0
Chinook,1987,Entiat R,138.0,462.0,600.0
Chinook,1987,Grays R,777.0,1443.0,2220.0
Chinook,1987,Imnaha River,150.9,1358.1,1509.0
Chinook,1987,Kalama R,19302.0,19302.0,38604.0
Chinook,1987,Lemhi R,0.0,921.0,921.0
Chinook,1987,Lewis R,0.0,1024.0,1024.0
Chinook,1987,Loon Cr,0.0,171.0,171.0
Chinook,1987,Lostine/Wallowa,614.4000000000001,1305.6000000000001,1920.0
Chinook,1987,Marsh Cr,0.0,1173.0,1173.0
Chinook,1987,McKenzie R,3402.2799999999997,8329.72,11732.0
Chinook,1987,Methow R,0.0,5064.0,5064.0
Chinook,1987,Mill-Germany-Abernathy Cr,10115.519999999999,14556.48,24672.0
Chinook,1987,Minam River,1362.0,1362.0,2724.0
Chinook,1987,Pahsimeroi,684.0,0.0,684.0
Chinook,1987,Salmon R Lower Mainstem,0.0,1116.0,1116.0
Chinook,1987,Sandy R,8808.78,22902.24,31683.0
Chinook,1987,Secesh R,0.0,963.0,963.0
Chinook,1987,Snake River,2082.69,770.3100000000002,2853.0
