Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Coho,2011,Siuslaw R,2599.6499999999996,84055.35,86655.0
Coho,2011,Sixes R,0.0,1002.0,1002.0
Coho,2011,Tahkenitch L,0.0,19995.0,19995.0
Coho,2011,Tenmile L,147.36,14588.64,14736.0
Coho,2011,Tillamook Bay,0.0,57750.0,57750.0
Coho,2011,Umpqua R Lower,0.0,56145.0,56145.0
Coho,2011,Umpqua R Middle,0.0,60099.0,60099.0
Coho,2011,Umpqua R North,557.01,18009.989999999998,18567.0
Coho,2011,Umpqua R South,3065.2799999999997,150198.72,153264.0
Coho,2011,Yaquina R,0.0,57222.0,57222.0
Coho,2012,Alsea R,0.0,8470.0,8470.0
Coho,2012,Beaver Cr,0.0,1878.0,1878.0
Coho,2012,Clackamas R,175.5,1579.5,1755.0
Coho,2012,Coos R,0.0,9414.0,9414.0
Coho,2012,Coquille R,0.0,5911.0,5911.0
Coho,2012,Floras R,0.0,2502.0,2502.0
Coho,2012,Necanicum R,0.0,902.0,902.0
Coho,2012,Nehalem R,0.0,2963.0,2963.0
Coho,2012,Nestucca R,0.0,1751.0,1751.0
Coho,2012,Salmon R,0.0,297.0,297.0
Coho,2012,Sandy R,35.94,1162.06,1198.0
Coho,2012,Siletz R,0.0,4495.0,4495.0
Coho,2012,Siltcoos L,0.0,3945.0,3945.0
Coho,2012,Siuslaw R,367.8,11892.199999999999,12260.0
Coho,2012,Sixes R,3.06,30.94,34.0
Coho,2012,Tahkenitch L,0.0,5675.0,5675.0
Coho,2012,Tenmile L,0.0,9302.0,9302.0
Coho,2012,Tillamook Bay,0.0,1686.0,1686.0
Coho,2012,Umpqua R Lower,0.0,3731.0,3731.0
Coho,2012,Umpqua R Middle,0.0,2447.0,2447.0
Coho,2012,Umpqua R North,684.54,3118.46,3803.0
Coho,2012,Umpqua R South,0.0,11636.0,11636.0
Coho,2012,Yaquina R,0.0,6268.0,6268.0
