Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Steelhead,1988,Skagit R,3453.3600000000006,39713.64,43167.0
Steelhead,1988,Skokomish R,0.0,2226.0,2226.0
Steelhead,1988,Snohomish R,968.8799999999999,23253.12,24222.0
Steelhead,1988,Snoqualmie R,0.0,3220.0,3220.0
Steelhead,1988,South Fork John Day River,0.0,5874.0,5874.0
Steelhead,1988,Stillaguamish R,0.0,3666.0,3666.0
Steelhead,1988,Strait of Juan de Fuca Tributaries,0.0,213.0,213.0
Steelhead,1988,Tahuya R,0.0,204.0,204.0
Steelhead,1988,Toppenish Cr,68.88,792.1200000000001,861.0
Steelhead,1988,Touchet R,402.12,2948.88,3351.0
Steelhead,1988,Umatilla R,462.0000000000001,6138.0,6600.0
Steelhead,1988,Upper Grande Ronde River,0.0,8403.0,8403.0
Steelhead,1988,Wenatchee River,7862.400000000001,4233.599999999999,12096.0
Steelhead,1988,White R,0.0,5286.0,5286.0
Steelhead,1988,Yakima R Upper,10.86,532.14,543.0
Steelhead,1989, ,0.0,34176.0,34176.0
Steelhead,1989,Calapooia R,0.0,732.0,732.0
Steelhead,1989,Clackamas R,1375.17,4603.83,5979.0
Steelhead,1989,Deschutes River West Side,138.51,1400.4900000000002,1539.0
Steelhead,1989,Dungeness R,0.0,1287.0,1287.0
Steelhead,1989,East Hood Canal,439.91999999999996,496.08000000000004,936.0
Steelhead,1989,Elwha R,414.0,1242.0,1656.0
Steelhead,1989,Entiat River,153.45,341.54999999999995,495.0
Steelhead,1989,Fifteenmile Creek,0.0,995.0,995.0
Steelhead,1989,Green R,576.45,5828.55,6405.0
Steelhead,1989,Imnaha River,0.0,411.0,411.0
Steelhead,1989,John Day Lower Mainstem,0.0,7098.0,7098.0
Steelhead,1989,John Day Upper Mainstem,0.0,2517.0,2517.0
Steelhead,1989,Joseph Creek,0.0,15876.0,15876.0
Steelhead,1989,Lake Washington,0.0,2058.0,2058.0
Steelhead,1989,Methow River,2598.75,866.25,3465.0
Steelhead,1989,Middle Fork John Day River,0.0,4299.0,4299.0
Steelhead,1989,Molalla R,2647.2,6176.799999999999,8824.0
Steelhead,1989,Morse Cr,0.0,120.0,120.0
Steelhead,1989,Naches Cr,87.84,1010.1600000000001,1098.0
Steelhead,1989,Nisqually R,234.42000000000002,11486.58,11721.0
Steelhead,1989,North Fork John Day,0.0,2061.0,2061.0
Steelhead,1989,Okanogan River,2443.05,301.95000000000005,2745.0
Steelhead,1989,Pilchuck R,0.0,3300.0,3300.0
Steelhead,1989,Port Angeles,60.0,60.0,120.0
Steelhead,1989,Puyallup R,303.3,5762.7,6066.0
Steelhead,1989,Samish R,0.0,732.0,732.0
Steelhead,1989,Sandy R,7093.410000000001,1885.59,8979.0
Steelhead,1989,Santiam R N,2835.0,16065.0,18900.0
Steelhead,1989,Santiam R S,271.2,6508.8,6780.0
Steelhead,1989,Satus Cr,108.0,1242.0,1350.0
Steelhead,1989,Skagit R,2273.94,35625.06,37899.0
Steelhead,1989,Skokomish R,0.0,4332.0,4332.0
Steelhead,1989,Snohomish R,1842.96,21194.04,23037.0
Steelhead,1989,Snoqualmie R,0.0,3620.0,3620.0
Steelhead,1989,South Fork John Day River,0.0,717.0,717.0
Steelhead,1989,Stillaguamish R,0.0,5154.0,5154.0
Steelhead,1989,Strait of Juan de Fuca Tributaries,0.0,87.0,87.0
Steelhead,1989,Tahuya R,0.0,284.0,284.0
Steelhead,1989,Tolt R,0.0,180.0,180.0
Steelhead,1989,Toppenish Cr,28.32,325.68,354.0
Steelhead,1989,Touchet R,115.92,850.08,966.0
Steelhead,1989,Umatilla R,980.0999999999999,5553.9,6534.0
Steelhead,1989,Upper Grande Ronde River,911.04,1935.96,2847.0
Steelhead,1989,Wenatchee River,5003.700000000001,2694.2999999999997,7698.0
Steelhead,1989,White R,0.0,4272.0,4272.0
Steelhead,1989,Yakima R Upper,4.4399999999999995,217.56,222.0
Steelhead,1990, ,0.0,39600.0,39600.0
Steelhead,1990,Calapooia R,0.0,1284.0,1284.0
Steelhead,1990,Clackamas R,2558.5199999999995,4548.4800000000005,7107.0
Steelhead,1990,Deschutes River East Side,274.57,2562.4300000000003,2837.0
Steelhead,1990,Deschutes River West Side,160.38,1297.6200000000001,1458.0
Steelhead,1990,Dungeness R,0.0,1224.0,1224.0
Steelhead,1990,East Hood Canal,0.0,492.0,492.0
Steelhead,1990,Elwha R,551.0699999999999,861.9300000000001,1413.0
Steelhead,1990,Entiat River,535.6800000000001,328.32,864.0
Steelhead,1990,Fifteenmile Creek,0.0,1662.0,1662.0
Steelhead,1990,Green R,679.77,4549.2300000000005,5229.0
Steelhead,1990,Imnaha River,0.0,489.0,489.0
Steelhead,1990,John Day Lower Mainstem,0.0,6399.0,6399.0
Steelhead,1990,John Day Upper Mainstem,0.0,3963.0,3963.0
Steelhead,1990,Joseph Creek,0.0,10181.0,10181.0
Steelhead,1990,Lake Washington,0.0,2142.0,2142.0
Steelhead,1990,Methow River,2881.44,1120.5600000000002,4002.0
Steelhead,1990,Middle Fork John Day River,0.0,2883.0,2883.0
Steelhead,1990,Molalla R,2254.7999999999997,5261.2,7516.0
Steelhead,1990,Morse Cr,0.0,156.0,156.0
Steelhead,1990,Naches Cr,100.32,811.6800000000001,912.0
Steelhead,1990,Nisqually R,113.58,5565.42,5679.0
Steelhead,1990,North Fork John Day,0.0,1107.0,1107.0
Steelhead,1990,Okanogan River,1955.52,372.48,2328.0
Steelhead,1990,Pilchuck R,0.0,2248.0,2248.0
Steelhead,1990,Port Angeles,74.97,78.03,153.0
Steelhead,1990,Puyallup R,414.29999999999995,3728.7000000000003,4143.0
Steelhead,1990,Samish R,0.0,318.0,318.0
Steelhead,1990,Sandy R,7325.35,1930.9499999999998,9195.0
Steelhead,1990,Santiam R N,2092.7999999999997,11859.199999999999,13952.0
Steelhead,1990,Santiam R S,0.0,7928.0,7928.0
Steelhead,1990,Satus Cr,100.32,811.6800000000001,912.0
Steelhead,1990,Skagit R,2605.6800000000003,29965.32,32571.0
Steelhead,1990,Skokomish R,0.0,1110.0,1110.0
Steelhead,1990,Snohomish R,2045.34,16548.66,18594.0
Steelhead,1990,Snoqualmie R,0.0,2956.0,2956.0
Steelhead,1990,South Fork John Day River,0.0,996.0,996.0
Steelhead,1990,Strait of Juan de Fuca Tributaries,0.0,36.0,36.0
Steelhead,1990,Tahuya R,0.0,328.0,328.0
Steelhead,1990,Toppenish Cr,16.169999999999998,130.82999999999998,147.0
Steelhead,1990,Touchet R,168.84,1238.16,1407.0
Steelhead,1990,Umatilla R,416.40000000000003,3747.6000000000004,4164.0
Steelhead,1990,Upper Grande Ronde River,829.44,3778.56,4608.0
Steelhead,1990,Wenatchee River,3991.2300000000005,2551.77,6543.0
Steelhead,1990,White R,0.0,2124.0,2124.0
Steelhead,1990,Yakima R Upper,2.94,144.06,147.0
Steelhead,1991, ,0.0,26976.0,26976.0
Steelhead,1991,Calapooia R,0.0,1236.0,1236.0
Steelhead,1991,Clackamas R,1680.84,2321.16,4002.0
Steelhead,1991,Deschutes River East Side,168.46,3432.54,3601.0
Steelhead,1991,Deschutes River West Side,179.4,717.6,897.0
Steelhead,1991,Dungeness R,0.0,1269.0,1269.0
Steelhead,1991,East Hood Canal,0.0,366.0,366.0
Steelhead,1991,Elwha R,750.33,440.66999999999996,1191.0
Steelhead,1991,Entiat River,453.3299999999999,167.67000000000002,621.0
Steelhead,1991,Fifteenmile Creek,0.0,872.0,872.0
Steelhead,1991,Green R,393.48,2885.52,3279.0
Steelhead,1991,Imnaha River,0.0,138.0,138.0
Steelhead,1991,John Day Lower Mainstem,0.0,3792.0,3792.0
Steelhead,1991,John Day Upper Mainstem,0.0,2559.0,2559.0
Steelhead,1991,Joseph Creek,0.0,1976.0,1976.0
Steelhead,1991,Lake Washington,0.0,1863.0,1863.0
Steelhead,1991,Methow River,1864.5600000000004,877.44,2742.0
Steelhead,1991,Middle Fork John Day River,0.0,2148.0,2148.0
Steelhead,1991,Molalla R,1677.6,3914.3999999999996,5592.0
Steelhead,1991,Morse Cr,0.0,182.0,182.0
Steelhead,1991,Naches Cr,104.03999999999999,762.96,867.0
Steelhead,1991,Nisqually R,19.5,1930.5,1950.0
Steelhead,1991,North Fork John Day,0.0,1245.0,1245.0
Steelhead,1991,Okanogan River,2033.19,303.81000000000006,2337.0
Steelhead,1991,Pilchuck R,0.0,1936.0,1936.0
Steelhead,1991,Port Angeles,18.700000000000003,91.3,110.0
Steelhead,1991,Puyallup R,217.26,3403.74,3621.0
Steelhead,1991,Sandy R,718.1999999999999,5266.799999999999,5985.0
Steelhead,1991,Santiam R N,2065.7999999999997,11706.199999999999,13772.0
Steelhead,1991,Santiam R S,0.0,9276.0,9276.0
Steelhead,1991,Satus Cr,96.47999999999999,707.52,804.0
Steelhead,1991,Skagit R,1108.2599999999998,17362.739999999998,18471.0
Steelhead,1991,Skokomish R,0.0,2187.0,2187.0
Steelhead,1991,Snohomish R,1974.0,17766.0,19740.0
Steelhead,1991,Snoqualmie R,0.0,3664.0,3664.0
Steelhead,1991,South Fork John Day River,0.0,993.0,993.0
Steelhead,1991,Stillaguamish R,0.0,2850.0,2850.0
Steelhead,1991,Strait of Juan de Fuca Tributaries,0.0,102.0,102.0
Steelhead,1991,Tahuya R,0.0,244.0,244.0
Steelhead,1991,Tolt R,0.0,135.0,135.0
Steelhead,1991,Toppenish Cr,33.839999999999996,248.16,282.0
Steelhead,1991,Touchet R,124.92,916.08,1041.0
Steelhead,1991,Umatilla R,720.3599999999999,1763.6399999999999,2484.0
Steelhead,1991,Upper Grande Ronde River,747.96,878.04,1626.0
Steelhead,1991,Wenatchee River,2661.2400000000002,1310.76,3972.0
Steelhead,1991,White R,0.0,2304.0,2304.0
Steelhead,1991,Yakima R Upper,4.32,211.68,216.0
Steelhead,1992, ,0.0,23232.0,23232.0
Steelhead,1992,Calapooia R,0.0,476.0,476.0
Steelhead,1992,Clackamas R,3210.3599999999997,7145.639999999999,10356.0
Steelhead,1992,Deschutes River East Side,179.28,2061.7200000000003,2241.0
Steelhead,1992,Deschutes River West Side,425.25,1149.75,1575.0
Steelhead,1992,Dungeness R,0.0,876.0,876.0
Steelhead,1992,East Hood Canal,0.0,219.0,219.0
Steelhead,1992,Elwha R,474.54,1682.46,2157.0
Steelhead,1992,Entiat River,19.98,313.02,333.0
Steelhead,1992,Fifteenmile Creek,0.0,1831.0,1831.0
Steelhead,1992,Green R,516.24,5936.76,6453.0
Steelhead,1992,Hood R,856.9,1867.1399999999999,2706.0
Steelhead,1992,Imnaha River,0.0,54.0,54.0
Steelhead,1992,John Day Lower Mainstem,57.510000000000005,5693.49,5751.0
Steelhead,1992,John Day Upper Mainstem,59.37,5877.63,5937.0
Steelhead,1992,Joseph Creek,0.0,3515.0,3515.0
Steelhead,1992,Lake Washington,0.0,1797.0,1797.0
Steelhead,1992,Methow River,4858.68,1534.32,6393.0
Steelhead,1992,Middle Fork John Day River,85.53,8467.47,8553.0
Steelhead,1992,Molalla R,835.12,6756.88,7592.0
Steelhead,1992,Morse Cr,0.0,200.0,200.0
Steelhead,1992,Naches Cr,168.3,1361.7,1530.0
Steelhead,1992,Nisqually R,0.0,7854.0,7854.0
Steelhead,1992,North Fork John Day,65.55000000000001,6489.450000000001,6555.0
Steelhead,1992,Okanogan River,2529.84,518.16,3048.0
Steelhead,1992,Pilchuck R,0.0,3164.0,3164.0
Steelhead,1992,Port Angeles,0.0,100.0,100.0
Steelhead,1992,Puyallup R,245.16,3840.84,4086.0
Steelhead,1992,Sandy R,1049.7599999999998,7698.24,8748.0
Steelhead,1992,Santiam R N,1490.3999999999999,8445.6,9936.0
Steelhead,1992,Santiam R S,0.0,9076.0,9076.0
Steelhead,1992,Satus Cr,349.79999999999995,2830.2,3180.0
Steelhead,1992,Skagit R,1950.0,22425.0,24375.0
Steelhead,1992,Skokomish R,516.0,0.0,516.0
Steelhead,1992,Snohomish R,2862.9,25766.100000000002,28629.0
Steelhead,1992,Snoqualmie R,0.0,4492.0,4492.0
Steelhead,1992,South Fork John Day River,14.399999999999999,1425.6,1440.0
Steelhead,1992,Strait of Juan de Fuca Tributaries,0.0,153.0,153.0
Steelhead,1992,Tahuya R,0.0,146.0,146.0
Steelhead,1992,Tolt R,0.0,324.0,324.0
Steelhead,1992,Toppenish Cr,97.02000000000001,784.98,882.0
Steelhead,1992,Touchet R,273.96,2009.04,2283.0
Steelhead,1992,Umatilla R,1017.4499999999999,5765.549999999999,6783.0
Steelhead,1992,Upper Grande Ronde River,1437.0,5748.0,7185.0
Steelhead,1992,Wenatchee River,3598.2,2398.8,5997.0
Steelhead,1992,White R,0.0,3099.0,3099.0
Steelhead,1992,Yakima R Upper,25.68,295.32,321.0
Steelhead,1993, ,0.0,37968.0,37968.0
Steelhead,1993,Calapooia R,0.0,156.0,156.0
Steelhead,1993,Clackamas R,936.6000000000001,5753.4,6690.0
Steelhead,1993,Deschutes River East Side,734.16,1013.8399999999999,1748.0
Steelhead,1993,Deschutes River West Side,148.5,346.49999999999994,495.0
Steelhead,1993,Dungeness R,0.0,1014.0,1014.0
Steelhead,1993,East Hood Canal,0.0,345.0,345.0
Steelhead,1993,Elwha R,235.32,208.68,444.0
Steelhead,1993,Entiat River,59.04,186.96,246.0
Steelhead,1993,Fifteenmile Creek,0.0,770.0,770.0
Steelhead,1993,Green R,457.43999999999994,5260.5599999999995,5718.0
Steelhead,1993,Hood R,5205.6900000000005,2492.31,7698.0
Steelhead,1993,Imnaha River,0.0,228.0,228.0
Steelhead,1993,John Day Lower Mainstem,29.58,2928.42,2958.0
Steelhead,1993,John Day Upper Mainstem,16.05,1588.9499999999998,1605.0
Steelhead,1993,Joseph Creek,0.0,9684.0,9684.0
Steelhead,1993,Lake Washington,0.0,552.0,552.0
Steelhead,1993,Methow River,4118.25,726.75,4845.0
Steelhead,1993,Middle Fork John Day River,24.48,2423.52,2448.0
Steelhead,1993,Molalla R,253.88,2054.12,2308.0
Steelhead,1993,Naches Cr,78.33000000000001,1040.67,1119.0
Steelhead,1993,Nisqually R,0.0,2979.0,2979.0
Steelhead,1993,North Fork John Day,26.009999999999998,2574.9900000000002,2601.0
Steelhead,1993,Okanogan River,2487.0299999999997,245.96999999999997,2733.0
Steelhead,1993,Puyallup R,379.17,3067.83,3447.0
Steelhead,1993,Sandy R,588.96,4319.04,4908.0
Steelhead,1993,Santiam R N,1762.56,9253.44,11016.0
Steelhead,1993,Santiam R S,0.0,5160.0,5160.0
Steelhead,1993,Satus Cr,93.66000000000001,1244.3400000000001,1338.0
Steelhead,1993,Skagit R,1324.8,20755.199999999997,22080.0
Steelhead,1993,South Fork John Day River,11.16,1104.84,1116.0
Steelhead,1993,Stillaguamish R,0.0,3534.0,3534.0
Steelhead,1993,Strait of Juan de Fuca Tributaries,0.0,90.0,90.0
Steelhead,1993,Tahuya R,0.0,150.0,150.0
Steelhead,1993,Tolt R,0.0,606.0,606.0
Steelhead,1993,Toppenish Cr,34.230000000000004,454.77,489.0
Steelhead,1993,Touchet R,133.2,976.8000000000001,1110.0
Steelhead,1993,Umatilla R,1223.82,3483.18,4707.0
Steelhead,1993,Upper Grande Ronde River,881.25,2643.75,3525.0
Steelhead,1993,Walla Walla R,0.0,3684.0,3684.0
Steelhead,1993,Wenatchee River,7975.799999999999,1519.2,9495.0
Steelhead,1993,White R,0.0,1722.0,1722.0
Steelhead,1993,Yakima R Upper,0.0,135.0,135.0
Steelhead,1994, ,0.0,31392.0,31392.0
Steelhead,1994,Calapooia R,0.0,644.0,644.0
Steelhead,1994,Clackamas R,371.52,5820.48,6192.0
Steelhead,1994,Deschutes River East Side,360.36,868.64,1229.0
Steelhead,1994,Deschutes River West Side,230.04000000000002,621.96,852.0
Steelhead,1994,Dungeness R,0.0,1011.0,1011.0
Steelhead,1994,East Hood Canal,0.0,285.0,285.0
Steelhead,1994,Elwha R,213.11999999999998,674.88,888.0
Steelhead,1994,Entiat River,132.0,108.0,240.0
Steelhead,1994,Fifteenmile Creek,0.0,1367.0,1367.0
Steelhead,1994,Green R,356.76,5589.24,5946.0
Steelhead,1994,Hood R,3334.3799999999997,1624.62,4959.0
Steelhead,1994,Imnaha River,0.0,237.0,237.0
Steelhead,1994,John Day Lower Mainstem,53.37,1725.63,1779.0
Steelhead,1994,John Day Upper Mainstem,87.12,2816.8799999999997,2904.0
Steelhead,1994,Joseph Creek,0.0,5460.0,5460.0
Steelhead,1994,Lake Washington,0.0,210.0,210.0
Steelhead,1994,Methow River,1416.0,354.0,1770.0
Steelhead,1994,Middle Fork John Day River,90.72,2933.2799999999997,3024.0
Steelhead,1994,Molalla R,1021.24,8262.76,9284.0
Steelhead,1994,Naches Cr,16.11,520.89,537.0
Steelhead,1994,Nisqually R,0.0,2412.0,2412.0
Steelhead,1994,North Fork John Day,97.01999999999998,3136.9800000000005,3234.0
Steelhead,1994,Okanogan River,1157.52,114.47999999999999,1272.0
Steelhead,1994,Pilchuck R,0.0,2616.0,2616.0
Steelhead,1994,Puyallup R,139.92000000000002,3358.08,3498.0
Steelhead,1994,Samish R,0.0,2823.0,2823.0
Steelhead,1994,Sandy R,564.12,4136.88,4701.0
Steelhead,1994,Santiam R N,1361.88,9114.12,10476.0
Steelhead,1994,Santiam R S,0.0,8180.0,8180.0
Steelhead,1994,Satus Cr,17.73,573.27,591.0
Steelhead,1994,Skagit R,393.29999999999995,19271.699999999997,19665.0
Steelhead,1994,Skokomish R,0.0,1419.0,1419.0
Steelhead,1994,Snohomish R,2073.6,20966.4,23040.0
Steelhead,1994,Snoqualmie R,0.0,3696.0,3696.0
Steelhead,1994,South Fork John Day River,48.239999999999995,1559.7599999999998,1608.0
Steelhead,1994,Stillaguamish R,0.0,3354.0,3354.0
Steelhead,1994,Strait of Juan de Fuca Tributaries,0.0,123.0,123.0
Steelhead,1994,Tahuya R,0.0,154.0,154.0
Steelhead,1994,Tolt R,0.0,483.0,483.0
Steelhead,1994,Toppenish Cr,7.6499999999999995,247.35000000000002,255.0
Steelhead,1994,Touchet R,70.67999999999999,1696.3199999999997,1767.0
Steelhead,1994,Umatilla R,676.62,2545.38,3222.0
Steelhead,1994,Upper Grande Ronde River,878.58,4002.4199999999996,4881.0
Steelhead,1994,Walla Walla R,0.0,2418.0,2418.0
Steelhead,1994,Wenatchee River,2653.92,838.08,3492.0
Steelhead,1994,White R,0.0,1521.0,1521.0
Steelhead,1994,Yakima R Upper,0.0,96.0,96.0
Steelhead,1995, ,0.0,38112.0,38112.0
Steelhead,1995,Calapooia R,0.0,436.0,436.0
Steelhead,1995,Clackamas R,1131.6000000000001,4526.400000000001,5658.0
Steelhead,1995,Deschutes River East Side,843.22,1375.78,2219.0
Steelhead,1995,Deschutes River West Side,246.51,500.49,747.0
Steelhead,1995,East Hood Canal,0.0,300.0,300.0
Steelhead,1995,Elwha R,3302.3999999999996,825.5999999999999,4128.0
Steelhead,1995,Entiat River,272.15999999999997,105.84,378.0
Steelhead,1995,Fifteenmile Creek,0.0,770.0,770.0
Steelhead,1995,Green R,695.52,7032.48,7728.0
Steelhead,1995,Hood R,4872.54,1145.4599999999998,6018.0
Steelhead,1995,Imnaha River,0.0,78.0,78.0
Steelhead,1995,John Day Lower Mainstem,145.07999999999998,2272.92,2418.0
Steelhead,1995,John Day Upper Mainstem,35.46,555.54,591.0
Steelhead,1995,Joseph Creek,0.0,1721.0,1721.0
Steelhead,1995,Lake Washington,0.0,378.0,378.0
Steelhead,1995,Methow River,1698.48,323.52,2022.0
Steelhead,1995,Middle Fork John Day River,86.39999999999999,1353.6,1440.0
Steelhead,1995,Molalla R,395.12,3196.88,3592.0
Steelhead,1995,Morse Cr,0.0,256.0,256.0
Steelhead,1995,Naches Cr,89.7,807.3000000000001,897.0
Steelhead,1995,Nisqually R,0.0,2961.0,2961.0
Steelhead,1995,North Fork John Day,122.94,1926.06,2049.0
Steelhead,1995,Okanogan River,1350.3600000000001,101.64000000000001,1452.0
Steelhead,1995,Pilchuck R,0.0,3176.0,3176.0
Steelhead,1995,Port Angeles,0.0,128.0,128.0
Steelhead,1995,Puyallup R,238.8,4537.2,4776.0
Steelhead,1995,Samish R,0.0,2754.0,2754.0
Steelhead,1995,Sandy R,604.8,4435.200000000001,5040.0
Steelhead,1995,Santiam R N,772.2,6247.8,7020.0
Steelhead,1995,Santiam R S,0.0,6276.0,6276.0
Steelhead,1995,Satus Cr,102.0,918.0,1020.0
Steelhead,1995,Skagit R,1467.3600000000001,22988.64,24456.0
Steelhead,1995,Skokomish R,0.0,1194.0,1194.0
Steelhead,1995,Snohomish R,3769.500000000001,23155.5,26925.0
Steelhead,1995,Snoqualmie R,0.0,4008.0,4008.0
Steelhead,1995,South Fork John Day River,32.4,507.59999999999997,540.0
Steelhead,1995,Stillaguamish R,0.0,4668.0,4668.0
Steelhead,1995,Strait of Juan de Fuca Tributaries,0.0,135.0,135.0
Steelhead,1995,Tahuya R,0.0,156.0,156.0
Steelhead,1995,Tolt R,0.0,453.0,453.0
Steelhead,1995,Toppenish Cr,42.900000000000006,386.1,429.0
Steelhead,1995,Touchet R,296.40000000000003,1185.6000000000001,1482.0
Steelhead,1995,Umatilla R,1557.6000000000001,2336.3999999999996,3894.0
Steelhead,1995,Upper Grande Ronde River,589.5,3340.5,3930.0
Steelhead,1995,Walla Walla R,19.62,1942.38,1962.0
Steelhead,1995,Wenatchee River,4399.92,838.08,5238.0
Steelhead,1995,West Hood Canal,0.0,276.0,276.0
Steelhead,1995,White R,0.0,1911.0,1911.0
Steelhead,1995,Yakima R Upper,5.04,120.96000000000001,126.0
Steelhead,1996,Calapooia R,0.0,780.0,780.0
Steelhead,1996,Clackamas R,327.12,800.8799999999999,1128.0
Steelhead,1996,Deschutes River East Side,1476.6399999999999,1381.3600000000001,2858.0
Steelhead,1996,Deschutes River West Side,138.6,323.4,462.0
Steelhead,1996,Dungeness R,0.0,783.0,783.0
Steelhead,1996,East Hood Canal,0.0,393.0,393.0
Steelhead,1996,Elwha R,1899.9900000000002,143.01,2043.0
Steelhead,1996,Entiat River,322.91999999999996,145.07999999999998,468.0
Steelhead,1996,Fifteenmile Creek,0.0,1427.0,1427.0
Steelhead,1996,Green R,335.4,8049.599999999999,8385.0
Steelhead,1996,Hood R,2038.59,1024.4099999999999,3063.0
Steelhead,1996,Imnaha River,0.0,99.0,99.0
Steelhead,1996,John Day Lower Mainstem,234.15000000000003,3110.8500000000004,3345.0
Steelhead,1996,John Day Upper Mainstem,81.27000000000001,1079.73,1161.0
Steelhead,1996,Joseph Creek,0.0,3252.0,3252.0
Steelhead,1996,Lake Washington,0.0,702.0,702.0
Steelhead,1996,Methow River,491.4,210.60000000000002,702.0
Steelhead,1996,Middle Fork John Day River,126.84,1685.16,1812.0
Steelhead,1996,Molalla R,175.12,1416.88,1592.0
Steelhead,1996,Morse Cr,0.0,178.0,178.0
Steelhead,1996,Naches Cr,63.57000000000001,425.43,489.0
Steelhead,1996,Nisqually R,0.0,0.0,0.0
Steelhead,1996,North Fork John Day,445.62000000000006,5920.38,6366.0
Steelhead,1996,Okanogan River,402.9,71.1,474.0
Steelhead,1996,Port Angeles,0.0,170.0,170.0
Steelhead,1996,Puyallup R,187.74,2494.26,2682.0
Steelhead,1996,Samish R,0.0,2391.0,2391.0
Steelhead,1996,Sandy R,463.32,3397.68,3861.0
Steelhead,1996,Santiam R N,1078.88,8729.12,9808.0
Steelhead,1996,Santiam R S,0.0,4844.0,4844.0
Steelhead,1996,Satus Cr,61.62,412.38,474.0
Steelhead,1996,South Fork John Day River,30.450000000000003,404.54999999999995,435.0
Steelhead,1996,Stillaguamish R,525.12,2756.8799999999997,3282.0
Steelhead,1996,Strait of Juan de Fuca Tributaries,0.0,417.0,417.0
Steelhead,1996,Tahuya R,0.0,184.0,184.0
Steelhead,1996,Tolt R,0.0,510.0,510.0
Steelhead,1996,Toppenish Cr,25.35,169.64999999999998,195.0
Steelhead,1996,Touchet R,153.71999999999997,1127.28,1281.0
Steelhead,1996,Umatilla R,1839.0600000000004,3569.94,5409.0
Steelhead,1996,Upper Grande Ronde River,1493.79,3657.21,5151.0
Steelhead,1996,Walla Walla R,32.94,1614.06,1647.0
Steelhead,1996,Wenatchee River,2808.0,1092.0000000000002,3900.0
Steelhead,1996,West Hood Canal,0.0,192.0,192.0
Steelhead,1996,White R,0.0,1620.0,1620.0
Steelhead,1996,Yakima R Upper,3.7199999999999998,182.28,186.0
Steelhead,1997,Calapooia R,0.0,1012.0,1012.0
Steelhead,1997,Clackamas R,1236.48,1451.52,2688.0
Steelhead,1997,Deschutes River East Side,2688.1400000000003,2797.8599999999997,5486.0
Steelhead,1997,Deschutes River West Side,312.75,938.25,1251.0
Steelhead,1997,East Hood Canal,0.0,465.0,465.0
Steelhead,1997,Elwha R,502.32,463.68,966.0
Steelhead,1997,Entiat River,304.92,91.08000000000001,396.0
Steelhead,1997,Fifteenmile Creek,0.0,1260.0,1260.0
Steelhead,1997,Green R,367.38,5755.62,6123.0
Steelhead,1997,Hood R,4672.740000000001,1255.26,5928.0
Steelhead,1997,Imnaha River,0.0,120.0,120.0
Steelhead,1997,John Day Lower Mainstem,144.0,2736.0,2880.0
Steelhead,1997,John Day Upper Mainstem,53.849999999999994,1023.1500000000001,1077.0
Steelhead,1997,Joseph Creek,0.0,3753.0,3753.0
Steelhead,1997,Lake Washington,0.0,1860.0,1860.0
Steelhead,1997,Methow River,4001.3999999999996,444.6,4446.0
Steelhead,1997,Middle Fork John Day River,69.0,1311.0,1380.0
Steelhead,1997,Molalla R,259.6,2100.4,2360.0
Steelhead,1997,Morse Cr,0.0,366.0,366.0
Steelhead,1997,Naches Cr,139.62,934.3799999999999,1074.0
Steelhead,1997,Nisqually R,0.0,2646.0,2646.0
Steelhead,1997,North Fork John Day,151.95000000000002,2887.0499999999997,3039.0
Steelhead,1997,Okanogan River,2171.3999999999996,138.6,2310.0
Steelhead,1997,Port Angeles,0.0,183.0,183.0
Steelhead,1997,Puyallup R,607.4100000000001,2965.59,3573.0
Steelhead,1997,Sandy R,513.36,3764.6400000000003,4278.0
Steelhead,1997,Santiam R N,758.16,7665.84,8424.0
Steelhead,1997,Santiam R S,0.0,3916.0,3916.0
Steelhead,1997,Satus Cr,120.9,809.0999999999999,930.0
Steelhead,1997,South Fork John Day River,27.299999999999997,518.7,546.0
Steelhead,1997,Strait of Juan de Fuca Tributaries,0.0,219.0,219.0
Steelhead,1997,Tahuya R,0.0,288.0,288.0
Steelhead,1997,Tolt R,0.0,639.0,639.0
Steelhead,1997,Toppenish Cr,105.30000000000001,704.7,810.0
Steelhead,1997,Touchet R,102.96000000000001,755.04,858.0
Steelhead,1997,Umatilla R,3911.7,2718.2999999999997,6630.0
Steelhead,1997,Upper Grande Ronde River,1830.0,5490.0,7320.0
Steelhead,1997,Walla Walla R,26.82,1314.18,1341.0
Steelhead,1997,Wenatchee River,666.7199999999999,722.2800000000001,1389.0
Steelhead,1997,West Hood Canal,0.0,342.0,342.0
Steelhead,1997,White R,0.0,1188.0,1188.0
Steelhead,1997,Yakima R Upper,0.0,141.0,141.0
Steelhead,1998, ,0.0,37392.0,37392.0
Steelhead,1998,Calapooia R,0.0,1432.0,1432.0
Steelhead,1998,Clackamas R,1159.65,1417.3500000000001,2577.0
Steelhead,1998,Deschutes River East Side,4530.360000000001,1430.6399999999999,5961.0
Steelhead,1998,Deschutes River West Side,830.76,1101.24,1932.0
Steelhead,1998,East Hood Canal,0.0,597.0,597.0
Steelhead,1998,Elwha R,561.0,0.0,561.0
Steelhead,1998,Entiat River,1165.71,115.28999999999999,1281.0
Steelhead,1998,Fifteenmile Creek,0.0,691.0,691.0
